category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Networking & Smart Home,range_extender,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,AX1800,30.0,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TP-Link WiFi Extender with Ethernet Port, Dual Band 5GHz/2.4GHz, Up to 44% More Bandwidth Than Single Band, Covers Up to 1200 Sq.ft and 30 Devices, Signal Booster Amplifier Supports OneMesh(RE220)",635.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,JBL,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"JBL CHARGE 5 - Portable Waterproof (IP67) Bluetooth Speaker with Powerbank USB Charge out, 20 hours playtime, JBL Partyboost (Black)",636.0,
"Office, Printing & Power",excluded,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Classic Lined Notebook, 240 Pages Hardcover, 5 x 8.25-Inch, Black",637.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,FHD_1080p,LCD,75.0,False,,Tilt,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 27h Full HD Monitor - Diagonal - IPS Panel & 75Hz Refresh Rate - Smooth Screen - 3-Sided Micro-Edge Bezel - 100mm Height/Tilt Adjust - Built-in Dual Speakers - for Hybrid Workers,Black",638.0,
Mobile Devices,smartwatch,Mainstream,New,True,Current-Gen,Garmin,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vívoactive® 6,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Garmin vívoactive® 6, Health and Fitness GPS Smartwatch, AMOLED Display, Up to 11 Days of Battery, Slate with Black Band",639.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,0.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother Genuine-Drum Unit, DR820, Seamless Integration, Yields Up to 30,000 Pages, Black",640.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.95,Inkjet,True,False,A4,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 65 Tri-color Ink Cartridge for HP Printers | Works with Printer Series: AMP 100, DeskJet 2600, 3700; ENVY 5000 | Eligible for Instant Ink | N9K01AN",641.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 202A Black Toner Cartridge | Works with HP Color LaserJet Pro M254, HP Color LaserJet Pro MFP M281 Series | CF500A",642.0,
Computers & Gaming,vr_headset,Mainstream,New,True,Current-Gen,Meta,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,True,,,,Quest 3S,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Meta Quest 3S 256GB | Batman: Arkham Shadow Included — 30+ Games Included with Meta Horizon+ Access with Starter Bundles — Play More for Less,643.0,
Computers & Gaming,laptop,Premium,New,True,Current-Gen,Apple,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,M4 Pro,,,24.0,512.0,,,,,,,,,,MacBook Pro,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Apple 2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 16.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black",644.0,
Accessories,mount_small,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,floor_stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"LISEN for iPad Holder Car Mount Road Trip Essentials Activities for Kids Car Accessories Women Interior, 3 in 1 Tablet Holder Backseat Camping Car Organizer Back Seat Headrest iPad Mount",645.0,
Displays & Mounting,monitor,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,4K60,,,,,,,,,,,,32.0,4K_UHD,LED,,,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,LU32J590UQNXZA,,,,,,,,,"HDMI, Display Port",,,,,,,,,,,gpt-4o-mini,"SAMSUNG 32"" UJ59 Series 4K UHD (3840x2160) Computer Monitor,VA Panel, HDMI, Display Port, Eye Saver/Flicker Free Mode, FreeSync, LU32J590UQNXZA, Black",646.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,HP,0.95,Thermal,True,True,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"HP ENVY Inspire 7255e Wireless Color Thermal Inkjet Printer, Print, scan, copy, Easy setup,Mobile printing, Best-for-home, 3 month Instant Ink trial included",647.0,
PC Components (Core),ram,Mainstream,New,True,Current-Gen,CORSAIR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,32.0,,DDR5,,,,,,,,,CMH32GX5M2B6400C36,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 6400MHz CL36-48-48-104 1.35V Intel XMP 3.0 Desktop Computer Memory - Black (CMH32GX5M2B6400C36),648.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,USB-C 2.0,,,,,,M-to-M,False,,,,gpt-4o-mini,"Amazon Basics USB-C to USB-C Fast Charger Cable, 480Mbps Speed, USB-IF Certified, for Fast Charging Apple iPhone 16/15, iPad, MacBook, Samsung Galaxy, Tablets, Laptops, 6 Foot, White",649.0,
Mobile Devices,fitness_band,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galaxy FIT 3,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG Galaxy FIT 3 [2024] 1.6"" AMOLED Display | 14 Days Battery Life | 100+ Watchfaces | 100+ Exercise Modes | International Model - (Black)",650.0,
Peripherals & Input,sd_card,Mainstream,New,False,Current-Gen,PNY,0.95,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flash,,gpt-4o-mini,"PNY 32GB Elite Class 10 U1 V10 SDHC Flash Memory Card - 100MB/s Read, Class 10, U1 Full HD, UHS-I, Full Size SD (Pack of 5)",651.0,
"Office, Printing & Power",label_printer,Mainstream,New,False,Current-Gen,Brother,0.95,Thermal,False,False,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Brother P-touch PT- D610BT Business Professional Connected Label Maker | Connect and Create via Bluetooth® on TZe Label Tapes up to ~1 inch,652.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Avery,0.9,,True,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Shipping Labels with TrueBlock Technology, 2 Inch x 4 Inch, White, 250 Labels (8163)",653.0,
Networking & Smart Home,wifi_adapter,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX3000,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TP-Link WiFi 6 PCIe WiFi Card for Desktop PC AX3000 (Archer TX55E), Bluetooth 5.2, WPA3, 802.11ax Dual Band Wireless Adapter with MU-MIMO, Ultra-Low Latency, Supports Windows 11, 10 (64bit) Only",654.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,E-Z Ink,0.95,,,,,,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,E-Z Ink Compatible Tr8620a Ink Cartridge Replacement for Canon PGI-280XXL CLI-281XXL 280 XXL 281 XXL Compatible with TR8520 TR8620a TR8620 TS702a TS9520 TS9521C TR8520 TS6220 TS6320 TS8220 (5 Pack),655.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,AOC,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,QHD_1440p,OLED,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,AG276QZD2,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"AOC Agon PRO AG276QZD2 27"" OLED Tournament Gaming Monitor 2560x1440, 240Hz 0.03ms, G-SYNC, PS5 Xbox Switch Compatible, Glossy, Black",656.0,
"Cameras, Photography & Video",mirrorless_dslr,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,,,,,,,,,,APS-C,4K,False,Canon_RF,24.2,,,,True,,,,,,,,,,,,,,,EOS R50,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon EOS R50 Mirrorless Camera RF-S18-45mm F4.5-6.3 is STM Lens Kit, 24.2 Megapixel CMOS (APS-C) Sensor, 4K Video, Hybrid Camera, Photo and Video, Vlogging, Content Creator, RF Mount, Black",657.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,Inkjet,False,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 902 Black Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 6950, 6960; OfficeJet Pro 6960, 6970 | Eligible for Instant Ink | T6L98AN",658.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,GIGABYTE,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD AM4 Ryzen 5000,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GIGABYTE B550 Eagle WIFI6 Motherboard, Supports AMD AM4 Ryzen 5000 Processors, ATX, DDR4, 2X M.2, PCIe 4.0, WIFI6, 1GbE LAN, EZ-Latch",659.0,
"Office, Printing & Power",battery,Mainstream,New,True,Current-Gen,Energizer,0.95,,,,,,10.0,,,,,,2400.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Energizer 634352 AA Ultimate Lithium Battery (Pack of 10),660.0,
Peripherals & Input,external_drive,Mainstream,New,False,Legacy,PNY,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,USB 3.0,,,,,,,,,Flash,,gpt-4o-mini,"PNY 128GB Turbo Attaché 3 USB 3.0 Flash Drive, Silver (Pack of 2)",661.0,
Peripherals & Input,external_drive,Mainstream,New,False,Current-Gen,Crucial,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096.0,,,,,,,,,,,,,,,,,,,USB 3.2 USB-C,,,,,,,,,SSD,,gpt-4o-mini,"Crucial X10 4TB Portable SSD, Up to 2,100MB/s, USB 3.2 USB-C, External Solid State Drive, Compatible with Windows, Mac & Android, Durable Storage for Games, Photos & Files, Blue - CT4000X10SSD9-02",662.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,HP,1.0,Laser,False,False,A4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP LaserJet Pro 4001n Black & White Printer, Print, Fast speeds, Easy setup, Mobile printing, Advanced security, USB, Ethernet Connection, Best-For-Office",663.0,
Peripherals & Input,drawing_tablet,Mainstream,New,False,Current-Gen,Wacom,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Wacom Intuos Small Bluetooth Graphics Drawing Tablet, Portable for Teachers, Students and Creators, 4 Customizable ExpressKeys, Compatible with Chromebook Mac OS Android and Windows - Pistachio",664.0,
Displays & Mounting,monitor,Mainstream,New,True,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,QHD_1440p,QD-OLED,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,XG27ACDNG,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS ROG Strix 26.5” 1440P QD-OLED Gaming Monitor (XG27ACDNG) -QHD (2560x1440), 360Hz, 0.03ms, Custom Heatsink, OLED Care+, G-SYNC Compatible, 99% DCI-P3, DisplayWidget, AI Gaming, 3yr Warranty",665.0,
Displays & Mounting,monitor,Mainstream,New,True,Current-Gen,LG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,QHD_1440p,LCD,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27GL83A-B,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"LG UltraGear QHD 27-Inch Gaming Monitor 27GL83A-B - IPS 1ms (GtG), with HDR 10 Compatibility, NVIDIA G-SYNC, and AMD FreeSync, 144Hz, Black",666.0,
"Cameras, Photography & Video",tripod,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Portable and Flexible Tripod with Wireless Remote and Smartphone Clamp, 10-inch long, Black",667.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Logitech,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Logitech G920 Driving Force Racing Wheel and Floor Pedals, Real Force Feedback, Stainless Steel Paddle Shifters, Leather Steering Wheel Cover for Xbox Series X|S, Xbox One, PC, Mac - Black",668.0,
Peripherals & Input,mousepad,Mainstream,New,False,Current-Gen,GORILLA GRIP,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GORILLA GRIP Silky Gel Memory Foam Wrist Rest for Computer Keyboard, Mouse, Ergonomic Design for Typing Pain Relief, Desk Pads Support Hand and Arm, Mousepad Rests, Stain Resistant, 2 Piece Pad, Black",669.0,
Networking & Smart Home,access_point,Mainstream,New,False,Current-Gen,Ubiquiti,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX3000,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Ubiquiti U6+ Dual Band IEEE 802.11 a/b/g/n/ac/ax 3 Gbit/s Wireless Access Point,670.0,
"Office, Printing & Power",label_printer,Mainstream,New,False,Current-Gen,Brother,0.9,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTH110BP,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother P-Touch, PTH110BP, Easy Portable Label Maker Bundle (4 Label Tapes Included), White, Small",671.0,
"Cameras, Photography & Video",action_cam,Mainstream,New,False,Current-Gen,Insta360,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4K,,,,,,,,,,,,128.0,,,,,,,,,,GO 3S,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Insta360 GO 3S - 128 GB Black 4K Tiny Portable Vlogging Camera, Hands-Free POVs, Mount Anywhere, Stabilization, 140 Min Battery Life, 10m Waterproof, Pet POV",672.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Dell,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,,,,,,,,,15.6,FHD_1080p,,120.0,,,,,,,,,,,,,,,,i5-1235U,,,8.0,512.0,DDR4,,,,,,,,,Inspiron 3520,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Dell Inspiron 3520 Laptop - 15.6-inch FHD (1920 x 1080) 120Hz Display, Intel Core i5-1235U Processor, 8GB DDR4 RAM, 512GB SSD, WiFi 5, Windows 11 S Mode - Carbon Black",673.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Legacy,Texas Instruments,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Texas Instruments TI-503 SV Standard Function Calculator,674.0,
Mobile Devices,tablet,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,11.0,FHD_1080p,,,,,,,,,,,,,,,,,,,,,4.0,128.0,,,,,,,,,,Tab M11,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Lenovo Tab M11, 11” Display, MediaTek Helio G88 Octa-Core, 4GB RAM, 128GB SSD, 1920x1200 px, Ambient Light-Sensor, 10 Hour Battery, Comes w/Folio Case, Luna Grey",675.0,
Accessories,remote_control,Mainstream,New,False,Current-Gen,Roku,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Roku Voice Remote Pro | Rechargeable with Hands-free Voice Controls, Headphone Mode & Lost Device Locator - Compatible with RokuTV, Players & Audio Devices",676.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WorkForce WF-2830, WF-2850, Expression XP-4100, XP-4105",,,,,,,,gpt-4o-mini,"EPSON 212 Claria Ink High Capacity Black & Standard Color Cartridge Combo Pack (T212XL-BCS) Works with WorkForce WF-2830, WF-2850, Expression XP-4100, XP-4105",677.0,
"Cameras, Photography & Video",action_cam,Mainstream,New,True,Current-Gen,GoPro,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4K,,,12.0,,,,,,,,,,,,,,,,,,,Hero,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"GoPro Hero - Compact Waterproof Action Camera with 4K Ultra HD Video, 12MP Photo, Touch Screen",678.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Brother,0.95,Laser,True,False,A4,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HL-L3220CDW,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Brother Color Laser Printer with Wireless Printing Fast 19 PPM Output, Duplex Feature, Mobile Device Compatible, 250-Sheet Paper Tray for Professional Home Office Printing (HL-L3220CDW)",679.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Poly,0.95,,,,,,,,,,,,,,,,,,,over-ear,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Poly Voyager 4320 UC Wireless Headset & Charge Stand (Plantronics) - Stereo Headphones w/Noise-Canceling Boom Mic - Connect PC/Mac/Mobile via Bluetooth-Works w/Teams (Certified), Zoom-Amazon Exclusive",680.0,
PC Components (Core),gpu,Mainstream,New,True,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 5080,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS The SFF-Ready Prime GeForce RTX™ 5080 16GB GDDR7 Graphics Card (PCIe® 5.0, HDMI®/DP 2.1, 2.5-Slot, Axial-tech Fans, Vapor Chamber, Dual BIOS)",681.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,LG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,FHD_1080p,,100.0,,,Tilt,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDMI,,,,,,,,,,,gpt-4o-mini,LG 32MR50C-B Curved Monitor 32-Inch FHD 100Hz AMD FreeSync OnScreen Control Dynamic Action Sync Black Stabilizer Tilt Stand (HDMI) - Black,682.0,
Peripherals & Input,external_drive,Mainstream,New,True,Current-Gen,Elgato,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDMI to USB 3.0,,,,,,,,,,,gpt-4o-mini,"Elgato Cam Link 4K – External Capture Card for DSLR & Camcorder, ActionCam as Webcam, Meet/Stream/Record in 1080p60 or 4K30/4K60, Easy Connect for OBS/Zoom/Discord – HDMI to USB 3.0, PC/Mac/iPad",683.0,
"Cameras, Photography & Video",security_cam,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wired,WiFi,False,,,,,True,,,,,,,1080p,False,,,,,,False,,,,,,,,,,,,,,,C211,,,,,,,,,,,,,,,,False,,,,gpt-4o-mini,"Tapo TP-Link 2K Pan/Tilt Indoor Security Camera for Baby Monitor, Pet Camera, Motion Detection & Tracking, 2-Way Audio, Cloud & SD Card Storage, Works w/Alexa & Google Home, Black, C211(2-Pack)",684.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,65.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,ThinkPad T14 T15 E14 E15 X1Carbon X13,,,,,,,,gpt-4o-mini,Lenovo Laptop Charger 65W Watt USB Type C(USB-C) AC Power Adapter - ThinkPad T14 T15 E14 E15 X1Carbon X13 2023,685.0,
Computers & Gaming,desktop,Mainstream,New,False,Current-Gen,CyberPowerPC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD Ryzen 5 5500,4.0,,16.0,500.0,Gen4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"CyberPowerPC Gamer Master Gaming PC, AMD Ryzen 5 5500 3.6GHz, Radeon RX 6400 4GB, 16GB DDR4, 500GB PCIe Gen4 SSD, WiFi Ready & Windows 11 Home (GMA3100A)",686.0,
"Office, Printing & Power",excluded,Mainstream,New,False,Current-Gen,Swingline,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Swingline Stapler, 30 Sheet Capacity, 747 Classic Stapler, Jam Free, Metal, Black (74701)",687.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Pioneer,0.85,,,,,,2.0,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Pioneer F-Series TS-F1634R 6.5” 2-Way Speakers (Pair) – 200W Max, Balanced Sound + Smooth Treble, Great Stock Replacement, High-Efficiency Speaker Designed for OEM Power",688.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Audio-Technica,0.95,,True,,,,,,,,,,,,,,,,,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Audio-Technica ATH-M20x Professional Studio Monitor Headphones, Black (AUD ATHM20X)",689.0,
