category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Scosche,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Scosche SAGMHR634 6.5”-6.75” Speaker Adapters Compatible with Select 2005-20 GM Vehicles - 6 1/2"" to 6 3/4"" Adapter Spacer for Car Door Speakers - Sold in Pairs - See Fit Guide in Image for Vehicles",409.0,
Displays & Mounting,mount_stand,Mainstream,New,False,Current-Gen,VIVO,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,Full-Motion,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VIVO Single Monitor Desk Stand, Holds Screens up to 32 inch Regular and 38 inch Ultrawide, Freestanding VESA Steel Mount Base, Adjustable Height, Tilt, Swivel, Rotation, Black, STAND-V001H",410.0,
Audio & Media Systems,soundbar,Premium,New,True,Current-Gen,Nakamichi,0.95,,,,,,,,,,,,,,11.2.6,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Nakamichi Shockwafe 11.2.6 Channel Dolby Atmos/DTS:X Soundbar with Upgraded Dual 10” Subwoofers, Wireless Bipolar Surrounds, 6 Height Channels, AHD Ultra, 31 Punktkilde Drivers (2025 Flagship)",411.0,
"Office, Printing & Power",printer,Mainstream,New,True,Current-Gen,Epson,0.95,Inkjet,True,False,A3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Epson SureColor P700 13-Inch Printer,Black",412.0,
Mobile Devices,tablet,Premium,New,True,Current-Gen,Microsoft,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,Core i7 12th Gen i7-1265U,,,16.0,512.0,,,,,,,,,,Surface Pro 9,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Microsoft Surface Pro 9 Tablet - 13"" - Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB RAM - 512 GB SSD - Windows 11 Pro 64-bit - Graphite",413.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,23.8,FHD_1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E2423H,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Dell E2423H 23.8"" Full HD LED LCD Monitor - 16:9",414.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Mini USB Condenser Microphone for Online Meeting, Gaming, Podcast - Black",415.0,
"Office, Printing & Power",charger,Mainstream,New,True,Current-Gen,Belkin,0.9,,,,,,,,,,,,37.0,W,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,USB-C,,,,,,M-to-F,,2.0,,37.0,gpt-4o-mini,"Belkin 37W Dual Port Fast Car Charger with 3.3ft USB-C Cable Included, USB-C 25W PPS Port and USB-A 12W Port for Galaxy S23, S23+, Ultra, Note20, iPhone 14, 13, 12, 11, Pro, Max, Mini and More",416.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Remington,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Remington PG6171 The Crafter - Beard Boss Style and Detail Kit, Beard Trimmer, Grooming Set, Platinum, 11 Pieces",417.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Elgato,0.95,,,,,,,,,,,,,,,,,,,,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Elgato Wave DX - Dynamic XLR Microphone, Cardioid Pattern, Noise Rejection, Speech optimised for Podcasting, Streaming, Broadcasting, No Signal Booster Required, Works with Any Interface, for Mac, PC",418.0,
Out of Scope,excluded,Mainstream,New,True,Current-Gen,Nike,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Nike Hoops Elite Backpack White (DX9786),419.0,
Peripherals & Input,sd_card,Mainstream,New,True,Current-Gen,SanDisk,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flash,,gpt-4o-mini,"[Older Version] SanDisk 64GB Extreme PRO SDXC UHS-I Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXY-064G-GN4IN",420.0,
PC Components (Core),psu,Mainstream,New,False,Current-Gen,LIAN LI,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"LIAN LI SP 850 80+ Gold, White Color, Performance SFX Form Factor Power Supply - SP850 White",421.0,
Displays & Mounting,tv,Mainstream,New,True,Current-Gen,SAMSUNG,1.0,,,,,,,,,,,,,,2.1,,True,,,,,,4K_UHD,,,True,,,,,,,,,,,,,,65.0,4K_UHD,OLED,,True,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,QN65S90C,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG 65-Inch Class OLED 4K S90C Series Quantum HDR, Dolby Atmos Object Tracking Sound Lite, Ultra Thin, Q-Symphony 3.0, Gaming Hub, Smart TV with Alexa Built-in (QN65S90C, 2023 Model), Titan Black",422.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Callaway,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Callaway Axle 17"" Laptop Backpack, Black, 19.25"" H x 13"" W x 9.25"" D",423.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Winegard,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Winegard LNA-200 Boost XT HDTV Preamplifier, TV Antenna Amplifier Signal Booster, HD Digital VHF UHF Amplifier,Black",424.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,E-Z Ink,0.95,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,E-Z Ink Compatible Drum Unit (Not Toner) Replacement for Brother DR420 DR 420 High Yield for use with HL-2270DW HL-2280DW HL-2230 HL-2240 HL-2240D MFC-7860DW MFC-7360N DCP-7065DN (1 Drum Unit),425.0,
PC Components (Core),ssd_internal,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PM991a,,,,1024.0,Gen3,,,,,,,,,,,,,,,,,,,,,,,,,,,NVMe,,gpt-4o-mini,SAMSUNG 1TB SSD M.2 2230 30mm PM991a NVMe PCIe Gen3 x4 MZ9LQ1T0HBLB Solid State Drive for Surface Pro Steam Deck Dell HP Lenovo Laptop Ultrabook Tablet,426.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,ASRock,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel 10th Gen LGA1200,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASRock H470M-HVS Micro-ATX Motherboard: Intel 10th Gen LGA1200, DDR4 2933MHz, HDMI/D-Sub, 4X SATA3, 4X USB 3.2 Gen1, Realtek ALC897",427.0,
Computers & Gaming,desktop,Premium,New,True,Current-Gen,Skytech Gaming,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 7 7700,,,32.0,1024.0,DDR5,650.0,80_Plus_Gold,,,True,,,,Azure 3,,,,,,,,,,,,,,,,True,,NVMe,,gpt-4o-mini,"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 7700 3.8 GHz (5.3GHz), NVIDIA RTX 5060, 1TB NVMe SSD, 32GB DDR5 RAM 5200 RGB, 650W Gold PSU, Wi-Fi, Win 11",428.0,
Accessories,protection_case,Mainstream,New,True,Current-Gen,Coach,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leather,Apple,,,,,,,,gpt-4o-mini,Coach Signature AirPods Pro Case - Compatible with AirPods Pro 2nd / 1st Generation - Signature Tan,429.0,
Computers & Gaming,laptop,Premium,New,True,Current-Gen,Apple,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,M4,,,16.0,1024.0,,,,,,,,,,MacBook Air,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip, 16GB Unified Memory, 1TB SSD Storage - Silver",430.0,
Networking & Smart Home,router,Mainstream,New,True,Current-Gen,Ubiquiti,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX3000,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UniFi Express 7,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Ubiquiti UniFi Express 7 Cloud Gateway (UX7),431.0,
Networking & Smart Home,poe_injector,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,TP-Link PoE Injector | PoE Adapter 48V DC Passive PoE | Gigabit Ports | Up to 100 Meters(325 feet) | Wall Mountable Design (TL-PoE4824G),432.0,
Audio & Media Systems,turntable,Mainstream,New,True,Current-Gen,Audio-Technica,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Audio-Technica AT-LP60XBT-WW Automatic Turntable,433.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Insta360,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Insta360 GO 3/GO 3S Mic Wind Muff,434.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Frame,,,,,,Prime,1.8,,,,,,,,,,,,,,,,SEL35F18,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Sony SEL35F18 35mm f/1.8 Prime Fixed Lens,435.0,
Peripherals & Input,external_drive,Mainstream,New,False,Current-Gen,ARKON,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,Fixed,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ARKON Mounts - Heavy Duty Tablet Holder with Clamp Mount and 12-Inch Bendable Gooseneck Arm | Versatile Tablet Stand with Easy Install & Durable Support | Securely fits iPad, Galaxy, Note, and more",436.0,
Peripherals & Input,keyboard,Mainstream,New,True,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Logitech MX Keys S Combo - Performance Wireless Keyboard and Mouse with Palm Rest,437.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,SanDisk,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,,,,M-to-F,,,,,gpt-4o-mini,SanDisk ImageMate PRO USB-C Reader/Writer - SDDR-A631-GNGNN,438.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,0.95,Laser,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,gpt-4o-mini,"HP 213X High Yield Cyan Original LaserJet Toner Cartridge, W2131X. Works with HP LaserJet Enterprise 5700, 5800, 6700, 6701, 6800, 6801",439.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Singing Machine,0.9,,,,,,,,,,,,,,,,,,,,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Singing Machine Wired Microphone for Karaoke, (Pink) - Unidirectional Dynamic Vocal Microphone - Plug-In Microphone for Karaoke Machine, AMP, & Speaker - Mic for Singing, Public Speaking, & Parties",440.0,
Peripherals & Input,keyboard,Mainstream,New,True,Current-Gen,be quiet!,0.95,,,,,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,BT003US,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,be quiet! Light Mount Mechanical Keyboard | Linear | Hot-Swappable Lubricated Silent Switches | 3D Media Wheel | ARGB Keyboard | Quality PBT Double-Shot Keycaps | Programmable | BT003US,441.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Renata,0.95,,,,,,2.0,,,,,,1.55,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Renata 371 SR920SW Batteries - 1.55V Silver Oxide 371 Watch Battery (2 Count),442.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 45 Black Ink Cartridge | Works with select HP DeskJet, DesignJet, OfficeJet, OfficeJet Pro, PhotoSmart, Color Copier, Fax Series | 51645A",443.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Panasonic,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Panasonic RF-2400 AM/FM AC/DC Portable Radio,444.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,Tripp Lite,1.0,,,,,,,,1500.0,VA,True,2.0,1440.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Tripp Lite Series SMART1500RMXL2U 1500VA Smart UPS Back Up, Sine Wave, 1440W, 8 Outlets, 2U Rackmount, Extended Run & Network Card Option, LCD, USB, 3-Year Warranty & $250,000 Insurance",445.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Hp B3P06A 727 Designjet Printhead,446.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Xerox,0.95,Laser,True,True,A4,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Xerox C325 Color All-in-One Printer, Laser, DADF, Copy, Print, Scan, Fax, Email, Letter, Energy Star Certified, up to 35 PPM",447.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,KODAK,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"KODAK 35mm Professional Portra Color Film (ISO 160) 6031959,Yellow",448.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,0.95,,False,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother Printer LC752PKS 2 Pack of LC-75BK Cartridges Ink - Retail Packaging, Black",449.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,Klipsch,0.95,,,,,,,,,,,,,,5.1.4,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Klipsch Reference Cinema Dolby Atmos 5.1.4 System,450.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Uniden,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Uniden (BC20) Bearcat 20-Watt External Communications Speaker. Durable Rugged Design, Perfect for Amplifying Uniden Scanners, CB Radios, and Other Communications Receivers ,Black",451.0,
PC Components (Core),gpu,Premium,New,True,Current-Gen,PNY,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 4070,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,PNY GeForce RTX™ 4070 12GB XLR8 Gaming Verto Epic-X RGB™ Triple Fan Graphics Card DLSS 3,452.0,
Audio & Media Systems,microphone,Mainstream,New,True,Current-Gen,Shure,0.95,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MX153T/O-TQG,,,,,,,,,TQG / TA4F,,,,,,M-to-F,False,,,,gpt-4o-mini,"Shure Microflex MX153 Earset Headworn Microphone - Tan, Omnidirectional Mic, TQG / TA4F Connector Wireless Bodypack Transmitters (MX153T/O-TQG)",453.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoom,2.8,,,,,,,,,,,,,,,,RF70-200mm,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Canon RF70-200mm F2.8 L is USM Z White,454.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,AMD Ryzen 7 8845HS + NVIDIA GeForce RTX 4050,6.0,,16.0,512.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Lenovo LOQ Gaming Laptop - NVIDIA® GeForce RTX™ 4050 6GB - 15.6” FHD Display - AMD Ryzen 7 8845HS - 16GB RAM - 512GB SSD - Windows 11 Home, Luna Grey",455.0,
PC Components (Core),gpu,Mainstream,New,True,Current-Gen,MSI,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 4070 Super,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"MSI Gaming RTX 4070 Super 12G Ventus 3X OC Graphics Card (NVIDIA RTX 4070 Super, 192-Bit, Extreme Clock: 2520 MHz, 12GB GDRR6X 21 Gbps, HDMI/DP, Ada Lovelace Architecture)",456.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,SiriusXM,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SiriusXM Satellite Radio Vehicle Tuner, Add to Any SiriusXM-Ready Car Stereo SXV300V1",457.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Skullcandy,0.95,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Skullcandy Mod Wireless Earbuds, Bluetooth Headphones, Up to 32 Hours Battery, Noise Isolating Fit, Sweat and Water Resistant, Microphone for iPhone Android - True Black",458.0,
PC Components (Core),psu,Mainstream,New,False,Current-Gen,Zebra,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1D,,,,,,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DS3678-ER,,,,True,,,,,Bluetooth,,,,,,,True,,,,gpt-4o-mini,"Zebra DS3678-ER (Extended Range) Ultra-Rugged Cordless 2D/1D Barcode Scanner/Linear Imager Kit, Bluetooth, FIPS, Vibration Motor, Includes Cradle, Power Supply and Heavy-Duty USB Cable (CBA-U42-S07)",459.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Yamaha,0.9,,,,,,,,,,,,,,,,,,,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Yamaha HPH-50B Compact Closed-Back Headphones, Black",460.0,
Displays & Mounting,mount_wall,Mainstream,New,False,Current-Gen,Sanus,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,Tilt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sanus Speaker Wall Mounts for Sonos Era 100™ Pair - Swivel & Tilt Speaker Mount with Easy 15-Minute Install - Black, 2-Pack",461.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"EPSON 252 DURABrite Ultra Ink High Capacity Yellow Cartridge (T252XL420-S) Works with WorkForce WF-3620, WF-3640, WF-7110, WF-7610, WF-7620, WF-7710, WF-7720, WF-7210",462.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Frame,,,,,,Prime,1.8,,,,,,,,,,,,,,,,RF24mm F1.8 Macro,,,,,,,,,,,,EOS R Series,,,,,,,,gpt-4o-mini,"Canon RF24mm F1.8 Macro is STM Lens, Wide-Angle, Fixed Focal Length Prime Lens, Compatible with EOS R Series Mirrorless Cameras, Black",463.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Kensington,0.9,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7432,3.5mm,,,,,,M-to-M,False,,,,gpt-4o-mini,"Kensington Hi-Fi On-Ear Headphones with 9-Foot Cord, 3.5mm Jack Headset (K33137)",464.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,JBL,0.95,,True,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"JBL Live 660NC - Wireless Over-ear Noise Cancelling headphones, JBL Signature Sound, Voice Assist, Up to 50Hrs of Battery with Speed Charging, Comfort-fit fabric headband and carrying pouch (Black)",465.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,GE,0.95,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6576,,,,,,,,,,,,gpt-4o-mini,"GE 6-Outlet Power Strip, 12 Ft Extension Cord, Flat Plug, Grounded, Integrated Circuit Breaker, 3-Prong, Wall Mount, ETL Listed, Black, 45192",466.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Post-it,0.9,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Post-it Notes, 3x3 in, 6 Pads, America's #1 Favorite Sticky Notes, Poptimistic Collection, Bright Colors (Magenta, Pink, Blue, Green), Clean Removal, Recyclable (630-6AN)",467.0,
