product_title,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,product_category,product_segment,log_original_price,log_purchased_last_month,log_total_reviews,extracted_brand
"Avery Printable Shipping Labels with Sure Feed, 3-1/2"" x 5"", White, 400 Blank Mailing Labels for Laser Printers (5168)",4.8,No Badge,Organic,1,0,0,0.12,"Office Supplies, Ink & Toner",Media,3.473828072697063,6.90875477931522,6.683360945766275,Scotch
Blackmagic Design ATEM Mini Pro HDMI Live Stream Switcher (SWATEMMINIBPR),4.7,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Media,5.786897381366708,5.707110264748875,7.488852955733459,Roku
"UGREEN Magnetic Phone Stand for MagSafe, Height Adjustable iPhone Stand for Desk with 360° Rotation Compatible for iPhone 16 15 Pro Max 14 Pro 13 12 and MagSafe Case, Black",4.6,No Badge,Organic,0,0,0,0.14,Small Gadget Accessories (Cases & Protectors),Baja,2.7073833121145063,6.90875477931522,7.257002707092073,Vivo
"Arduino UNO R4 WiFi [ABX00087] – Renesas RA4M1 + ESP32-S3, Wi-Fi, Bluetooth, USB-C, CAN, 12-bit DAC, OP AMP, Qwiic Connector, 12x8 LED Matrix for Advanced IoT & Embedded Projects",4.8,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Baja,3.349904087274605,6.90875477931522,7.260522598089852,Canon
"New Amazon Kindle Scribe Premium Pen, Sleek Stylus Design with Improved Eraser - Tungsten",4.4,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.247923650150401,6.2166061010848646,5.613128106388071,Amazon
"HP 951XL Yellow High-yield Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 8600, Pro 251dw, 276dw, 8100, 8610, 8620, 8630 | Eligible for Instant Ink | CN048AN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,3.929666440600741,6.90875477931522,8.463159302923751,Tp-Link
"Kasa Smart Security Camera for Baby monitor, 1080p HD Indoor-Camera for Home Security with Motion Detection, Two-Way Audio, Night Vision, Cloud & SD Card Storage, Works with Alexa & Google Home (EC60)",4.4,No Badge,Organic,1,1,0,0.2,Smart Home & Security,Baja,3.2577118486533987,6.90875477931522,9.284519770150434,Roku
"JBL Vibe Buds - True Wireless Earbuds, Smart Ambient, VoiceAware, Up to 32 total hours of battery life with speed charging, Water and dust resistant, JBL Deep Bass Sound (Black)",4.2,No Badge,Organic,0,0,0,0.0,Wearables,Baja,3.720620339897999,6.2166061010848646,8.962776046120291,Jbl
"Bose Smart Ultra Soundbar, Surround Sound System for TV, Dolby Atmos Soundbar for TV Plus Alexa and Google Voice Control, Black",4.1,No Badge,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Alta/Premium,6.62136570422856,5.303304908059076,6.386879319362645,Jbl
Philips DVD Players for TV with HDMI Port 1080P All Region HD DVD Player for Smart TV USB Input Remote Control Device and RCA Cable Mini DVD CD Player for Home Stereo System Multi Region PAL/NTSC,4.2,No Badge,Organic,1,0,0,0.17,TV & Video Displays,Baja,4.110709916308365,6.90875477931522,7.321188556739478,Roku
"HP Pro 400 G9 Mini PC Desktop Computer, Intel CPU, 16GB DDR5 RAM, 256GB PCIe SSD, Triple 4K Display Support, USB-C, Ultra-Quiet Design, Bluetooth 5.2, WiFi 6, Keyboard and Mouse, Windows 11 Pro",4.7,No Badge,Organic,1,0,0,0.0,PC Components,Media,5.993911550751034,5.303304908059076,3.58351893845611,Intel
"Pioneer DMH-130BT 6.8"" Resistive Touchscreen, Double Din – Bluetooth, Backup Camera, USB, FLAC, AM/FM Radio, Short Chassis, 50W x 4 Output, Steering Wheel Input",4.3,No Badge,Organic,1,0,0,0.06,"Audio, Sound & Recording Gear",Media,5.30325515557766,5.993961427306569,6.505784060128229,Scotch
"HP ProBook 460 G11 16"" Notebook - WUXGA - Intel Core Ultra 7 155U - vPro Technology - 32 GB - 1 TB SSD - English Keyboard - Pike Silver Aluminum",4.9,No Badge,Organic,1,0,0,0.41,Laptops,Media,7.313220387090301,4.61512051684126,2.6390573296152584,Intel
"Tripp Lite 6 Outlet Surge Protector Power Strip, 6ft Cord, 900 Joules, Black",4.8,No Badge,Organic,1,0,0,0.15,"Chargers, Adapters & Cables",Media,3.100092288878234,6.90875477931522,8.238536930171769,Lg
"Zebra Symbol DS2278-SR Wireless 2D/1D Bluetooth Barcode Scanner/Imager, Includes Cradle and Heavy-Duty Shielded 7FT USB Cable (CBA-U21-S07ZAR)",4.4,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Media,5.362980879873759,5.707110264748875,4.356708826689592,Scotch
"SwissGear 1186 Bungee Backpack, Black, 17-Inch",4.4,No Badge,Organic,1,0,0,0.0,Laptops,Baja,4.110873864173311,6.55250788703459,7.511524648390866,Unknown
"ASUS ROG Spatha X Wireless Gaming Mouse (Magnetic Charging Stand, 12 Programmable Buttons, 19,000 DPI, Push-fit Hot Swap Switch Sockets, ROG Micro Switches&Paracord and Aura RGB lighting),Black",4.3,No Badge,Organic,1,0,0,0.27,Computer Peripherals,Media,5.141605075260502,6.2166061010848646,7.448333860897476,Microsoft
"Amazon Basics USB Condenser Microphone for Streaming, Recording, and Podcasting on PC, Plug and Play, Cardioid Pickup, Adjustable Stand with 360° Rotation, 5.8 x 3.4 inches, Black",4.4,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Baja,3.331847303527362,6.90875477931522,6.124683390894205,Amazon
"Crucial T705 2TB PCIe Gen5 NVMe M.2 SSD - Up to 14,500 MB/s - Game Ready - Internal Solid State Drive (PC) - +1mo Adobe CC - CT2000T705SSD3",4.5,No Badge,Organic,1,0,0,0.11,Storage & Memory Cards,Media,5.420313735857289,5.993961427306569,6.891625897052253,Crucial
"ASUS ProArt Display PA248QV 24.1” WUXGA (1920 x 1200) 16:10 Monitor, 100% sRGB/Rec.709 ΔE < 2, IPS, DisplayPort HDMI D-Sub, Calman Verified, Anti-glare, Tilt Pivot Swivel Height Adjustable, Black",4.5,No Badge,Organic,1,1,0,0.13,TV & Video Displays,Media,5.393627546352362,5.707110264748875,7.555381944240273,Vivo
"HP 951 Cyan Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 8600, Pro 251dw, 276dw, 8100, 8610, 8620, 8630 | Eligible for Instant Ink | CN050AN",4.6,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,3.52311998561896,6.90875477931522,8.114025442356757,Tp-Link
"VTech SN5147 Amplified Corded/Cordless Senior Phone with Answering Machine, Call Blocking, 90dB Extra-Loud Visual Ringer, One-Touch Audio Assist on Handset up to 50dB, White",4.0,No Badge,Organic,1,0,0,0.07,Mobile Cell Phones & Smartphones,Media,4.778703236748966,6.55250788703459,8.8934354408475,Scotch
"Amazon Basics PC Power Cord, 15 feet, AC Power Cord for Monitor, Computer, TV, 3 Prong, 18 AWG, 125 Volts, Black",4.8,No Badge,Organic,1,0,0,0.14,"Chargers, Adapters & Cables",Baja,2.4203681286504293,6.90875477931522,10.554614103833462,Amazon
Razer Basilisk V3 Pro 35K Wireless Gaming Mouse: HyperScroll Tilt Wheel - 35K DPI Optical Sensor Gen 2-13 Customizable Controls - Chroma RGB - Optical Switches Gen 3 - Up to 140 Hr Battery - Black,4.5,No Badge,Organic,1,1,0,0.0,Computer Peripherals,Media,5.081342251254203,6.2166061010848646,5.717027701406222,Logitech
G.SKILL Ripjaws DDR4 SO-DIMM Series DDR4 RAM 32GB (2x16GB) 3200MT/s CL22-22-22-52 1.20V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F4-3200C22D-32GRS),4.7,No Badge,Organic,0,0,0,0.0,Laptops,Baja,4.356580613342406,6.2166061010848646,6.663132695990803,Canon
Plantronics Blackwire C3210 Headset (209744-22),4.4,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Baja,3.464172180823544,6.2166061010848646,6.888572459565364,Unknown
"Remington CI9538 Pro 1""-1.5"" Pearl Ceramic Conical Curling Wand, Digital Controls + 10 Heat Settings, Black/Pink",4.4,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,3.433664571799657,6.90875477931522,9.786672797944291,Western Digital
"EPSON 410 Claria Premium Ink Standard Capacity Photo Black & Color Combo Pack (T410520-S) Works with Expression Premium XP-530, XP-630, XP-640, XP-7100, XP-830",4.6,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.13660552093661,6.803505257608338,8.165079258805068,Tp-Link
"Energizer MAX AA Batteries (48 Pack), Double A Alkaline Batteries",4.8,No Badge,Organic,0,0,0,0.0,Power & Batteries,Media,3.2140642678709788,6.90875477931522,11.27975683000893,Duracell
ASURION 2 Year Wearables Protection Plan ($40 - $49.99),4.2,No Badge,Organic,0,0,0,0.0,Wearables,Baja,2.0781907597781832,0.0,4.941642422609304,Duracell
"8BitDo Ultimate 3-mode Wireless Controller for Xbox, Hall Effect Joysticks, Pro Back Buttons, Compatibility with Xbox Series X|S & Xbox One, Apple, Windows PC & Android - Rare 40th Anniversary Edition",4.5,No Badge,Organic,0,0,1,0.0,Computer Peripherals,Media,4.5107496103686,0.0,2.772588722239781,Apple
"Sennheiser Consumer Audio HD 660S2 - Wired Audiophile Stereo Headphones with Deep Sub Bass, Optimized Surround, Transducer Airflow, Vented Magnet System and Voice Coil – Black",4.5,No Badge,Organic,1,0,0,0.29,"Audio, Sound & Recording Gear",Alta/Premium,6.523488882014966,5.707110264748875,6.293419278846481,Jbl
Sony WH-1000XM5 Noise Canceling Wireless Headphones - 30hr Battery Life - Over-Ear Style - Optimized for Alexa and Google Assistant - Built-in mic for Calls - Black - International Version No Warranty,4.3,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.594674204189652,5.993961427306569,6.502790045915623,Sony
"Lenovo IdeaPad 1i Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1235U Processor, 16GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue",4.5,No Badge,Organic,1,0,0,0.0,Laptops,Media,6.150602768446279,5.303304908059076,4.762173934797756,Lenovo
Nintendo Switch with Gray Joy‑Con - HAC-001(-01),4.7,No Badge,Organic,0,0,0,0.0,Other Electronics,Media,5.628016718881821,5.707110264748875,10.096213132628804,Texas
"Sony 65 Inch 4K Ultra HD TV A95K Series: BRAVIA XR QD-OLED Smart Google TV with Dolby Vision HDR, Exclusive Features for Playstation 5 Black (2022)",4.3,No Badge,Organic,0,1,0,0.0,TV & Video Displays,Alta/Premium,7.3544646924247905,0.0,5.159055299214529,Sony
"UGREEN USB C to Ethernet Adapter 2.5G, Ethernet Adapter for Laptop, Aluminum, Type C (Thunderbolt 4/3 Compatible) to RJ45 Network Internet, Compatible for NAS, MacBook Air/Pro, XPS, iPhone 15 Pro/Max",4.6,No Badge,Organic,0,0,0,0.13,Networking,Baja,3.433664571799657,6.90875477931522,7.538494999413465,Dell
"Pendaflex Hanging File Folders, Letter Size, Standard Green, 1/5-Cut Adjustable Tabs, 25 Per Box (81602), Standard Green - 1/5 Tabs",4.7,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,3.022860940942244,6.90875477931522,9.320986892063246,Scotch
"UGREEN USB to Ethernet Adapter, 1000Mbps Plug and Play Ethernet Adapter with USB 3.0, Driver Free, RJ45 LAN Network Dongle Compatible with Nintendo Switch, Laptop, PC, MacBook, Windows, macOS, Linux",4.6,No Badge,Organic,0,0,0,0.2,Networking,Baja,2.771963526845863,6.90875477931522,10.182481996590344,Dell
"PopSockets Phone Mount for Car, Car Vent Phone Mount - Black",4.2,No Badge,Organic,1,1,0,0.27,Mobile Cell Phones & Smartphones,Baja,2.771963526845863,6.90875477931522,9.55831760021172,Unknown
"Garmin Enduro™ 3 – 51 mm, Solar, Sapphire, Ultraperformance GPS Smartwatch, Extreme Battery Life, Detailed Mapping, Built-in LED Flashlight, Carbon Gray DLC Titanium with Black UltraFit Nylon Strap",4.7,No Badge,Organic,1,0,0,0.0,Wearables,Alta/Premium,6.801260787283108,5.303304908059076,5.0369526024136295,Duracell
Dell 7-in-1 USB-C Multiport Adapter - DA310,4.4,No Badge,Organic,1,0,0,0.38,Computer Peripherals,Media,4.836202538722539,6.2166061010848646,6.733401891837359,Dell
"HP 26X Black High-yield Toner Cartridges (2-pack) | Works with HP LaserJet Pro M402 Series, HP LaserJet Pro MFP M426 Series | CF226XD",4.5,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Alta/Premium,6.295063028812576,5.303304908059076,5.60947179518496,Hp
"Samsung Galaxy Tab S9 11” 256GB WiFi 7 Android AI Tablet, Snapdragon 8 Gen 2 Processor, AMOLED Screen, Durable Design, S Pen Included, Long Battery Life, Auto Focus Camera, US Version, 2023, Graphite",4.7,No Badge,Organic,1,0,0,0.27,Tablets & E-readers (DEVICES ONLY),Alta/Premium,6.82544917843306,5.303304908059076,7.103322062526113,Samsung
Sony Alpha FX3 ILME-FX3 | Full-frame Cinema Line Camera,4.7,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Alta/Premium,8.232971790593437,4.61512051684126,5.313205979041787,Sony
"Belkin Surge Protector Power Strip with 6 AC Outlets, 6ft/1.8M Long Heavy-Duty Extension Cord, & 360-Degree Rotating AC Plug for Conference Rooms, Computer Desktops, & More - 600 Joules of Protection",4.7,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Baja,2.9396908826703663,6.90875477931522,8.99961934066053,Monoprice
"Brother ADS-3300W Wireless, High-Speed Desktop Scanner | 2.8-inch Touchscreen | Scans Up to 40ppm1",4.4,No Badge,Organic,1,1,0,0.0,Printers & Scanners (Hardware),Media,6.066084887978432,5.303304908059076,5.961005339623274,Canon
"Avery Easy Peel Printable Address Labels with Sure Feed, 1"" x 2-5/8"" Customizable Stickers, White, 3,000 Blank Mailing Labels, Great for Mailing, Shipping, and More (8460)",4.9,No Badge,Organic,1,0,0,0.53,"Office Supplies, Ink & Toner",Media,4.087991088249925,6.90875477931522,6.727431724850855,Scotch
"Kodak Fun Saver 35mm One-Time-Use Disposable Camera with Flash, 27 Exposures, 4-Pack",4.3,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Media,4.322143925072504,6.2166061010848646,5.351858133476067,Western Digital
Peak Design Slide Camera Strap,4.8,No Badge,Organic,1,1,0,0.0,Cameras & Photography,Media,4.393831680123644,6.2166061010848646,8.848222068371385,Unknown
ASURION 2 Year Wearables Protection Plan ($70 - $79.99),4.6,No Badge,Organic,0,0,0,0.0,Wearables,Baja,2.4840729690394228,0.0,3.218875824868201,Duracell
"AT&T 4-Handset DECT 6.0 Cordless Home and Business Phone with Answering Machine, 5"" Color Display, One-Touch Shortcut, Conference, Intercom, Smart Call Blocker, Bluetooth Connect to Cell: DLP73490",4.3,No Badge,Organic,1,0,1,0.0,Mobile Cell Phones & Smartphones,Media,5.153002535383178,6.2166061010848646,4.836281906951478,Duracell
"BAGSMART Electronics Organizer Travel Case, Cord Storage for Chargers Cables Phones, Compact Tech Accessories Pouch, Pink",4.6,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Baja,2.771963526845863,7.601402334583733,5.680172609017068,Logitech
"Holy Stone Mini Drone for Kids and Beginners RC Nano Quadcopter Indoor Small Helicopter Plane with Auto Hovering, 3D Flips, Headless Mode and 3 Batteries, Great Gift Toy for Boys and Girls, HS210 Blue",4.0,No Badge,Organic,1,1,0,0.2,Small Gadget Accessories (Cases & Protectors),Media,3.7133281345162463,6.90875477931522,7.1372784372603855,Duracell
"LISEN Tablet Stand Phone Holder iPad Holder for Desk Mount[Ultra Sturdy] 2 Clamps Kindle Holder for Bed Gooseneck Phone Tablet Holder Mount Phone Stand fits iPhone iPad Mini 7 Kindle 4-13"" Device",4.3,No Badge,Organic,1,0,0,0.17,Small Gadget Accessories (Cases & Protectors),Media,3.433664571799657,6.90875477931522,7.641084249174914,Vivo
"Samsung BN59-01301A - BN59-01303A LED TV Remote Control for N5300, NU6900, NU7100, NU7300 (2018 Models)",4.7,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Baja,2.995232148512309,6.90875477931522,9.110741006753427,Samsung
Sony FDR-AX43 UHD 4K Handycam Camcorder,4.5,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Media,6.618057843716996,5.303304908059076,5.583496308781699,Sony
"EPSON 312 Claria Photo HD Ink High Capacity Black Cartridge (T312XL120-S) Works with Expression Photo XP-8500, XP-8600, XP-8700, XP-15000",4.8,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,3.1350593387750902,6.90875477931522,7.334981878871814,Tp-Link
Sigma 16mm f/1.4 DC DN Contemporary Lens for Sony E (402965) Black,4.8,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Media,6.194405391104672,5.707110264748875,8.636397438894713,Sony
HP Smart Tank 7001 Wireless All-in-One Ink Tank Printer with up to 2 years of ink included (28B49A),4.0,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.5718878370551685,5.707110264748875,6.60934924316738,Tp-Link
HP Victus 15 Gaming Laptop 15.6 FHD IPS Anti-Glare 144Hz Intel 8-core i5-12450H (Beat i7-11800H) 16GB RAM 512GB SSD GeForce RTX 3050 Backlit B&O Fast Charging Win11 w/ICP Accessory,4.3,No Badge,Organic,0,0,0,0.0,Laptops,Media,6.439318421707933,5.303304908059076,4.158883083359672,Intel
"Soundcore by Anker Life U2i Wireless Neckband Headphones, 10mm Drivers with BassUp Technology, 24H Playtime, AI-Enhanced Calls, Foldable and Lightweight, IPX5 Water-Resistant, Secure Fit, Bluetooth 5",4.0,No Badge,Organic,0,0,0,0.0,Wearables,Baja,3.2577118486533987,6.90875477931522,6.932447891572509,Jbl
Nintendo of America Joy-Con™ (L)/(R) - Pastel Pink,4.7,No Badge,Organic,0,0,0,0.11,Video Game Consoles & Virtual Reality,Media,4.5107496103686,0.0,10.372365548494354,Duracell
"Scotts Turf Builder EdgeGuard Mini Broadcast Spreader for Seed, Weed and Feed, Fertilizer, Salt, Ice Melt, Push Spreader Holds up to 5,000 sq.ft. Product",4.5,Amazon's,Organic,0,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.827771452980555,6.90875477931522,10.467123818934358,Monoprice
"ASUS ROG Rapture GT-AX11000 Pro Tri-Band WiFi 6 Extendable Gaming Router, 10G & 2.5G Ports, ASUS RangeBoost Plus, Triple-level Game Acceleration, Subscription-free Network Security, AiMesh Compatible",4.2,No Badge,Organic,1,0,0,0.31,Computer Peripherals,Media,5.802088163440325,5.707110264748875,7.183870715062453,Lorex
Taramps TS 400x4 Black with Automatic High Level Input 400 watts RMS 4 Channels Full Range Car Audio Amplifier RCA Input Class D 2 Bridged Channels Multichannel Amplifier System,4.6,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.382026634673881,6.2166061010848646,4.59511985013459,Monoprice
"Scotch Thermal Laminating Pouches, 5 Mil Thick for Extra Protection, 2.32 x 3.70-Inches, Business Card Size, 100-Pack (TP5851-100)",4.8,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Baja,2.3504224224082058,6.90875477931522,8.932212512329214,Scotch
"Antennas Direct ClearStream 4V Indoor Outdoor TV Antenna, UHF VHF, Multi-Directional, 70+ Mile Range, 4K 8K UHD, NEXTGEN TV – w/ 20-inch Mast (Black)",4.3,No Badge,Organic,1,1,0,0.1,TV & Video Displays,Media,4.894925108600803,6.2166061010848646,9.128587870103924,Monoprice
"Amazon Basics Manila File Folders with Fasteners for Organized Filing, Letter Size, Beige, 50-Pack",4.7,No Badge,Organic,1,0,0,0.25,Small Gadget Accessories (Cases & Protectors),Media,3.076851324838783,6.90875477931522,8.13505390861157,Amazon
"JOYTUTUS Cup Holder Phone Mount for Car, Car Cellphone Large Adapter Long Arm with 360 Degree Rotation, Compatible iPhone, Samsung & All Smartphones",4.2,No Badge,Organic,1,0,0,0.23,Mobile Cell Phones & Smartphones,Baja,3.1350593387750902,6.90875477931522,8.339739766019143,Samsung
Intel Core i5-12600KF Desktop Processor 10 (6P+4E) Cores up to 4.9 GHz Unlocked LGA1700 600 Series Chipset 125W,4.8,No Badge,Organic,1,0,0,0.27,PC Components,Media,5.252221070655064,5.993961427306569,7.415175109613295,Intel
"Lexmark 55b1000 Return Program Toner, 3,000 Page-Yield, Black",4.3,No Badge,Organic,1,0,0,0.25,"Office Supplies, Ink & Toner",Media,4.860199926164623,5.993961427306569,5.272999558563747,Hp
"Canon Genuine 121 Black Toner Cartridge Compatible with D1650, D1620",4.4,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.117933930384341,6.2166061010848646,5.365976015021851,Canon
"Thrustmaster TFRP Flight Rudder Pedals – Realistic Aviation Control for Flight Simulators (Compatible with PC, Xbox One, and PlayStation 5)",4.4,No Badge,Organic,0,0,0,0.0,Video Game Consoles & Virtual Reality,Media,4.875120984409557,6.2166061010848646,7.926963544862978,Unknown
"SanDisk MicroSD to SD Memory Card Adapter , Black",4.7,No Badge,Organic,1,0,0,0.0,Storage & Memory Cards,Baja,1.5810384379124025,8.006700845440367,9.038602608721874,Owc
