category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Peripherals & Input,dock_hub,Mainstream,New,False,Current-Gen,OWC,0.95,,,,,,,,,,,,,,,96.0,,,,,,,,,,,True,4K60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thunderbolt 3, USB-C",,,,,,,,7.0,,,gpt-4o-mini,"OWC 11-Port Thunderbolt Dock, 96W Charging, Single 8K Display or Dual 5K displays, 3 x Thunderbolt, 4 x USB, GbE, SD, Compatbile M1/M2 Macs, Thunderbolt 3 Macs, Thunderbolt 4 PCs, and USB-C Devices",307.0,
Networking & Smart Home,router,Mainstream,New,True,Cutting-Edge,Ubiquiti Networks,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dream Router Wi-Fi 7 (UDR7),,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Ubiquiti Networks Dream Router Wi-Fi 7 (UDR7),308.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,HP,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,HP 10bII+ Financial Calculator,309.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Epson,0.95,Inkjet,True,False,Wide-Format/Plotter,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Epson Expression Photo HD XP-15000 Wireless Color Wide-Format Printer, Amazon Dash Replenishment Ready, Black, Large",310.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.95,,,,,,2.0,,,,,,3.0,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer 2032 Batteries (2 Pack), 3V Lithium Coin Batteries",311.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,MOSISO,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,"MacBook Pro, HP, Dell, Lenovo, Asus",,,,,,,,gpt-4o-mini,"MOSISO 360 Protective Laptop Shoulder Bag,15-15.6 inch Computer Bags Compatible with MacBook Pro 16 inch, HP, Dell, Lenovo, Asus Notebook,Side Open Messenger Bag with 4 Zipper Pockets, Black",312.0,
Accessories,cable,Mainstream,New,True,Current-Gen,Apple,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,USB-C,,,Apple,,,M-to-F,False,,,,gpt-4o-mini,Apple Watch Magnetic Fast Charger to USB-C Cable (1m),313.0,
PC Components (Core),hdd_internal,Mainstream,New,False,Current-Gen,Synology,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096.0,,,,,,,,,,HAT3300-4T,,,,,,,,,,,,,,,,,,HDD,,gpt-4o-mini,"Synology HAT3300 4TB Plus Series SATA HDD 3.5"" (HAT3300-4T)",314.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Polk Audio,0.9,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Polk Audio Atrium 4 Outdoor Speakers with Powerful Bass (Pair, Black), All-Weather Durability, Broad Sound Coverage, Speed-Lock Mounting System",315.0,
PC Components (Core),excluded,Mainstream,New,False,Current-Gen,Lian Li,0.9,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Lian Li UNI Fan SL-Infinity Wireless 120 - Triple Pack (Reverse Blade) - 2.4 GHz Wireless Signal ARGB Fan Control - Double Infinity Mirror - Low Noise - Controller Included - Black (12RSLIN1W3B),316.0,
Audio & Media Systems,microphone,Mainstream,New,True,Current-Gen,RØDE,0.95,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"RØDE NT-USB Mini Versatile Studio-quality Condenser USB Microphone with Free Software for Podcasting, Streaming, Gaming, Music Production, Vocal and Instrument Recording,Black",317.0,
Accessories,earbuds,Mainstream,New,False,Current-Gen,Skullcandy,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,"iPhone, Android",,,M-to-F,False,,,,gpt-4o-mini,"Skullcandy Set USB-C Wired Earbuds with Noise Isolating Fit, Built-In Microphone Call and Track Control for iPhone Android, Ear Gel Sizes Included for Custom Fit - True Black",318.0,
"Cameras, Photography & Video",security_cam,Mainstream,New,False,Current-Gen,WYZE,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wired,WiFi,True,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"WYZE Floodlight Camera Pro, PCMag Editors' Choice 3000-Lumen LEDs, 2.5K HD Outdoor Security Camera, 180° Wide View, Color Night Vision, Works with Alexa & Google, Wired. Free Expert Setup",319.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Canon,0.9,,True,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon CLI-251 BK/CMY 4PK Compatible to MG6320, iP7220, MG5420, MX922, MG7120, MG6420, MG5520, iX6820, iP8720, MG7520, MG6620, MG5620",320.0,
Peripherals & Input,external_drive,Mainstream,New,False,Current-Gen,SABRENT,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB 3.0,,,,,,,,,HDD,,gpt-4o-mini,"SABRENT 2.5 Inch SATA to USB 3.0 Tool Free External Hard Drive Enclosure [Optimized for SSD, Support UASP SATA III] Black (EC-UASP)",321.0,
Accessories,cable,Mainstream,New,False,Current-Gen,acer,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,USB-C,True,Plastic,,,,M-to-M,False,,,,gpt-4o-mini,"acer USBC Cable, 240W USB C Cable (6.6FT/2 Pack), C to C Fast Charging Nylon Braided Type-C Charger Cord Compatible with iPhone16/15 Pro Max, Galaxy S25/S24, MacBook Pro/Air, iPad, Laptop, etc.",322.0,
Networking & Smart Home,router,Mainstream,New,False,Current-Gen,ARRIS,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ARRIS (SB6190) - Cable Modem - DOCSIS 3.0 32x8 Gigabit Modem, For Comcast Xfinity, Cox, check with ISP for compatibility [Not for Spectrum] 1 Gbps Port, 800 Mbps Max Speed, 2 Year Warranty - White",323.0,
"Cameras, Photography & Video",digital_camera,Mainstream,New,False,Current-Gen,KODAK,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,True,,,,,,,,,,,,,,2.7,,,,,,,,,,,1080p,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"KODAK PIXPRO WPZ2 Rugged Waterproof Shockproof Dustproof WiFi Digital Camera 16MP 4X Optical Zoom 1080P Full HD Video Vlogging Camera 2.7"" LCD (Blue)",324.0,
Audio & Media Systems,blu_ray_player,Premium,New,True,Current-Gen,Panasonic,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,DP-UB450,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Panasonic Premium 4K Blu Ray Player, UHD DVD Blu Ray Player with Hi-Res Sound, 4K VOD Streaming, HDR10+ and Dolby Vision™, DP-UB450 (Black)",325.0,
Accessories,dock_hub,Mainstream,New,True,Current-Gen,Microsoft,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Microsoft Surface Dock (Pd9-00003),Black",326.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,DEWALT,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"DEWALT DXFRS800 2 Watt Heavy Duty Walkie Talkies - Waterproof, Shock Resistant, Long Range & Rechargeable Two-Way Radio with VOX (2 Pack)",327.0,
"Office, Printing & Power",scanner,Mainstream,New,False,Current-Gen,Brother,0.95,,,,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Brother DS-740D Duplex Compact Mobile Document Scanner,328.0,
Networking & Smart Home,mesh_system,Mainstream,New,False,Cutting-Edge,ASUS,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,AX8000,2.0,Quad-Band,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS ZenWiFi BQ16 Pro Quad-Band WiFi 7 Mesh Router (2 Pack), up to 8000 sqft, 2X 10G Ports Each, Smart Home Master with Multi-SSID, VPN & Parental Controls, Subscription-Free Security, AiMesh",329.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 508X Black High-yield Toner Cartridge | Works with HP Color LaserJet Enterprise M552, M553, HP Color LaserJet Enterprise MFP M577 Series | CF360X",330.0,
Displays & Mounting,tv,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN43DU7200DXZA,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Samsung UN43DU7200DXZA 43"" Crystal UHD TV with Mega Contrast (2025)",331.0,
Accessories,charger_aux,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,15.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,,,,,True,,,,gpt-4o-mini,"Samsung 15W Wireless Charger Single, Cordless Super Fast Charging Pad for Galaxy Phones and Devices, Compact Design, LED Indicator, USB C Cable Included, 2022, US Version, Grey",332.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,Laser,False,False,A4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 87X Black High-yield Toner Cartridge | Works with HP LaserJet Enterprise M506 Series, HP LaserJet Enterprise MFP M527 Series, HP LaserJet Pro M501 Series | CF287X",333.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,Inkjet,False,False,A4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 932XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 6100, 6600, 6700, 7110, 7510, 7610, 7612 | CN053AN",334.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB 3.0,,Metal,"Nintendo Switch, Laptop, MacBook, Surface Pro, Windows",,,M-to-F,False,,,,gpt-4o-mini,"UGREEN USB to Ethernet Adapter, Plug and Play Ethernet Adapter, Aluminium Shell, 1Gbps Gigabit RJ45 to USB 3.0 Network Dongle, Compatible with Nintendo Switch, Laptop, MacBook, Surface Pro, Windows",335.0,
Peripherals & Input,sd_card,Mainstream,New,True,Current-Gen,SanDisk,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flash,,gpt-4o-mini,"SanDisk 64GB Extreme PRO microSDXC Card + SD Adapter + RescuePro Deluxe, up to 200 MB/s, with A2 App Performance, for Smartphones, Action Cameras or Drones UHS-I Class 10 U3 V30",336.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,90.0,,,,,,,,,,,,,,,,,,,8.0,128.0,,,,,,,,,,Galaxy Tab A9+,5G,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG Galaxy Tab A9+ 5G (128GB, 8GB, Cellular) 11"" 90Hz, Snapdragon, Android 13 Tablet (Fully Unlocked International Model for Global, Makes Calls T-Mobile Only) X216 (w/Fast Charger, Graphite)",337.0,
Networking & Smart Home,powerline_adapter,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TP-Link AV600 Powerline Ethernet Adapter Kit - Gigabit Port, Plug Pair &Play, Power Saving, Nano Sized Powerline Network Adapter (TL-PA4010 KIT)",338.0,
Networking & Smart Home,router,Mainstream,New,False,Current-Gen,NETGEAR,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,AC1900,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"NETGEAR Nighthawk Modem Router Combo C7000-Compatible with Cable Providers Including Xfinity by Comcast, Spectrum, Cox,Plans Up to 800Mbps | AC1900 WiFi Speed | DOCSIS 3.0",339.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,acer,0.95,,,,,,,,,,,,,,,,,,,over-ear,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"acer Wireless Gaming Headset, PS5 Headset with 2.4GHz for Ps5, Ps4, PC, Switch, Bluetooth 5.3 + 100Hrs Gaming Headphones with Noise Canceling Mic for Laptop, Mobile, Mac, 50mm Drivers (Red)",340.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon Office Products 2198C001 Canon MP11DX-2 Desktop Printing Calculator with Currency Conversion, Clock and Calendar",341.0,
Mobile Devices,gps_navigator,Mainstream,New,True,Current-Gen,Garmin,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edge 840,,,,,True,Cycling,True,,,,,,,,,,,,,gpt-4o-mini,"Garmin Edge 840, Compact GPS Cycling Computer with Touchscreen and Buttons, Targeted Adaptive Coaching, Advanced Navigation and More",342.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,1.0,,True,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Brother Printer LC30173PK High Yield XL 3 Pack Ink Cartridges- 1 Ea: Cyan/Magenta/Yellow Ink,343.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Maxell,0.9,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Maxell – MAX648210, CD Recordable Media - Noise-free Surface Playback CDs 700Mb Storage & Up to 48x - Blank CDs, CD Storage & Slim Jewel Case Holder – 10 Pack",344.0,
PC Components (Core),excluded,Mainstream,New,False,Current-Gen,Lian Li,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lian Li A3-mATX-WD-26.3L Micro Form Factor Chassis-No Fans Included-Supports 360mm AIO-Modularity Design-for M-ATX, ITX Motherboard-DAN Cases Collaboration-Wood Front Panel-Black (A3X-WD)",345.0,
Mobile Devices,excluded,Mainstream,New,False,Current-Gen,VTech,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VTech VG208 DECT 6.0 Corded/Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID, Large Backlit Display, Duplex Speakerphone, Intercom, Line-Power(Silver/Black)",346.0,
"Cameras, Photography & Video",mirrorless_dslr,Mainstream,New,True,Current-Gen,Nikon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APS-C,4K,False,,,,,,False,,,,,,,,,,,,,,,Z50 II,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Nikon Z50 II with Two Lenses | Compact mirrorless Stills/Video Camera with Easy Color presets and Wireless Photo Sharing | Nikon USA Model,347.0,
PC Components (Core),ssd_internal,Mainstream,New,False,Current-Gen,Crucial,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gen4,,,,2048.0,Gen4,,,,,True,,,,CT2000T500SSD8,,,,,,,,,M.2 NVMe,,,,,,,,,NVMe,,gpt-4o-mini,"Crucial T500 2TB Gen4 NVMe M.2 Internal Gaming SSD, Up to 7400MB/s, Laptop & Desktop Compatible + 1mo Adobe CC All Apps - CT2000T500SSD8",348.0,
Accessories,protection_case,Mainstream,New,False,Legacy,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics 17.3-inch Laptop Sleeve, Protective Case with Zipper - Black",349.0,
"Office, Printing & Power",battery,Mainstream,New,False,Legacy,Energizer,0.95,,,,,,20.0,,,,,,2000.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer Alkaline Power AA Batteries (20 Pack), Double A Batteries Alkaline, Long-Lasting",350.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Powermax,0.95,,,,,,100.0,,,,,,10000.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Powermax 100-Count Double AA Batteries, Ultra Long Lasting Alkaline Battery for Home and Office, 10-Year Shelf Life, Reclosable Packaging",351.0,
Accessories,adapter,Mainstream,New,False,Legacy,Amazon Basics,0.9,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banana Plug,,,,,,M-to-M,,,,,gpt-4o-mini,"Amazon Basics Speaker Connector Banana Plugs,12 Count (1 Pack of 6 Pairs), 0.5 x 0.5 x 1.3 inches, Black",352.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Duracell,0.95,,,,,,1.0,,,,,,370.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Duracell 370/371 Silver Oxide Button Battery, 1 Count Pack, 370/371 1.5 Volt Battery, Long-Lasting for Watches, Medical Devices, Calculators, and More",353.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Ubisoft,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/4"" TRS",,,,,,M-to-M,,,,,gpt-4o-mini,Ubisoft RockSmith Real Tone Cable,354.0,
Accessories,protection_case,Mainstream,New,True,Current-Gen,OtterBox,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,iPad Pro,,,,,,,,gpt-4o-mini,"OtterBox Defender Series Case for iPad Pro 13-inch (M4) (2024) - Black, Rugged, Durable, Multi-Layer Protection",355.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Klein Tools,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Klein Tools 63050 Cable Cutter, Made in USA, Heavy Duty Cutter for Aluminum, Copper, and Communications Cable",356.0,
Accessories,charger_aux,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,100.0,W,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"UGREEN Nexode 100W GaN USB C Retractable Charger with Built-in Cable, 3-Port Fast Charging Wall Adapter for Laptop, MacBook Pro/Air, iPhone 16, Galaxy S25, Pixel, iPad, MatePad, DJI Drone",357.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Canon,0.95,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon RP-108 Color Ink/Paper Set, Compatible with Selphy CP910/CP820/CP1200/CP1300/CP1500",358.0,
Mobile Devices,smartwatch,Premium,New,True,Current-Gen,Garmin,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fēnix 8,,,47.0,,,,,,,,,,,,,,,,,gpt-4o-mini,"Garmin fēnix® 8 – 47 mm, AMOLED, Sapphire, Premium Multisport GPS Smartwatch, Long-Lasting Battery Life, Dive-Rated, Built-in LED Flashlight, Carbon Gray DLC Titanium with Pebble Gray Band",359.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Southwire,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Southwire MH8110 Wire Smart Cable Dispenser, Floor or Stud Mounted",360.0,
Displays & Mounting,mount_wall,Mainstream,New,False,Current-Gen,SANUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,Tilt,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SANUS Tilting TV Wall Mount for 42"" to 90"" TVs - Universal Wall Mount TV Bracket w/ Low Profile & 12 degree Tilt - DIY Install w/ Included Hardware",361.0,
"Office, Printing & Power",label_printer,Mainstream,New,False,Current-Gen,Avery,0.95,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Printable Shipping Labels with Sure Feed, 3-1/2"" x 5"", White, 400 Blank Mailing Labels for Laser Printers (5168)",362.0,
Computers & Gaming,excluded,Mainstream,New,False,Current-Gen,Blackmagic Design,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Blackmagic Design ATEM Mini Pro HDMI Live Stream Switcher (SWATEMMINIBPR),363.0,
Accessories,mount_small,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,Fixed,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"UGREEN Magnetic Phone Stand for MagSafe, Height Adjustable iPhone Stand for Desk with 360° Rotation Compatible for iPhone 16 15 Pro Max 14 Pro 13 12 and MagSafe Case, Black",364.0,
