category,market_tier,condition,is_premium_brand,tech_generation,ram_gb,storage_gb,size_value,performance_value,power_wattage,resolution_standard,cpu_gpu_tier,connectivity,brand,pack_count,confidence,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,log_original_price,log_purchased_last_month,log_total_reviews
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,LISEN,2.0,0.95,4.3,Best Seller,Organic,0,0,1,0.4,3.2573270112424533,8.699681400989514,6.432940092739179
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,15.0,,,,Amazon Basics,1.0,1.0,4.2,No Badge,Organic,1,0,0,0.0,2.7555697170701863,8.294299608857235,8.556990661290303
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,,,,,,Bluetooth 5.3,TP-Link,1.0,0.9,4.4,No Badge,Organic,1,0,1,0.0,3.0440461338325417,8.294299608857235,6.3080984415095305
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,13.0,,,,,"Wireless, Ethernet",Epson,1.0,0.95,4.3,No Badge,Organic,0,1,0,0.0,6.0867747269123065,6.68586094706836,7.656337166430183
Cameras & Photography,Premium,New,True,Current-Gen,,,,,,4K/UHD (2160p),,,DJI,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,6.907755278982137,5.707110264748875,7.310550158534422
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Amazon Basics,25.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,2.5817308344235403,8.294299608857235,8.742733867330168
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.9,4.8,No Badge,Organic,0,0,0,0.0,4.851170519445229,6.90875477931522,7.639642287858013
Accessories & Consumables,Premium,New,True,Current-Gen,,,,,,,,,Apple,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,4.855539723555893,8.006700845440367,5.799092654460526
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,HP,2.0,0.9,3.8,No Badge,Organic,0,0,0,0.0,5.319540552999562,6.803505257608338,7.881182202227102
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Amazon Basics,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,2.5847519847577165,8.517393171418904,10.366435096057655
Laptops & Chromebooks,Premium,New,True,Current-Gen,32.0,1024.0,14.0,120.0,,2K/QHD (1440p),Intel Core Ultra 9 285H,,ASUS,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,7.4960917926896915,5.707110264748875,4.727387818712341
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,HP,2.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,4.246922577489038,7.601402334583733,9.54029139160713
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,,SimpliSafe,4.0,0.95,4.8,No Badge,Organic,1,0,0,0.0,3.931629535067065,7.601402334583733,8.069342366811636
Smartphones & Wearables,Premium,New,True,Current-Gen,,,,,,HD/HD+,,,Garmin,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.24,5.525413097700675,6.90875477931522,7.509335266016592
Tablets & E-Readers,Mainstream,New,False,Current-Gen,4.0,64.0,11.0,1920.0,,FHD (1080p),MediaTek Helio G88,,Lenovo,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.06,5.17042717524212,6.90875477931522,5.961005339623274
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Duracell,8.0,1.0,4.6,No Badge,Organic,1,0,0,0.13,3.5435646229490776,8.006700845440367,11.011472447450902
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,Bluetooth,Life360,1.0,1.0,4.4,No Badge,Organic,1,0,0,0.29,3.58324112209094,8.006700845440367,7.56164174558878
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Panasonic,10.0,0.95,4.8,No Badge,Organic,1,0,0,0.39,3.49620448524049,8.294299608857235,6.489204931325317
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,WiFi 6,TP-Link,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.1,4.6150215020384655,6.90875477931522,7.362645270417825
Cameras & Photography,Mainstream,New,False,Current-Gen,,,50.0,,,,,,Canon,1.0,0.9,4.7,Best Seller,Organic,0,0,0,0.0,5.351952915713946,6.90875477931522,7.922623574217286
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,60.0,,,,Anker,1.0,0.9,4.8,No Badge,Organic,0,1,0,0.0,3.433664571799657,8.006700845440367,10.193092774549758
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,2.5,,,,,,Avery,300.0,0.9,4.8,No Badge,Organic,1,0,0,0.12,2.9047128751668225,8.294299608857235,9.045229851912582
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,1.0,0.95,4.8,No Badge,Organic,1,0,0,0.06,3.931629535067065,7.601402334583733,5.69035945432406
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,Bose,1.0,0.95,4.7,No Badge,Organic,0,0,0,0.0,4.548705649006965,6.90875477931522,10.434938994095775
Audio & Video Equipment,Mainstream,Renewed/Refurbished,False,Current-Gen,,,,,,4K/UHD (2160p),,WiFi,Roku,1.0,0.95,4.5,Best Seller,Organic,0,0,0,0.0,3.663305202994506,8.006700845440367,8.561018670956267
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Energizer,4.0,0.9,4.7,No Badge,Organic,1,0,0,0.19,2.7067159780890733,8.517393171418904,8.839856232763264
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,3000.0,,,,WiFi 6,ARRIS,1.0,0.95,3.9,No Badge,Organic,1,0,0,0.37,5.739760757321436,6.90875477931522,8.957639268419648
Cameras & Photography,Mainstream,New,False,Current-Gen,,,,,,,,,Olympus,1.0,0.95,4.3,No Badge,Organic,1,0,0,0.0,6.21658614080582,6.2166061010848646,5.948034989180646
"Desktops, Workstations & Servers",Mainstream,New,False,Current-Gen,32.0,1024.0,,,,4K/UHD (2160p),,WiFi,HP,1.0,1.0,4.5,Amazon's,Organic,0,0,0,0.0,6.066084887978432,6.2166061010848646,4.90527477843843
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,,,,,,Wireless,Amazon Basics,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.0,2.444952334280968,8.294299608857235,10.22756182242878
PC Components (Core),Mainstream,New,True,Current-Gen,64.0,,,3200.0,1.35,,,,CORSAIR,2.0,0.95,4.8,No Badge,Organic,1,0,0,0.0,5.049791902630777,6.90875477931522,8.11102783819368
PC Components (Core),Mainstream,New,False,Current-Gen,32.0,,,3200.0,1.35,,,,G.SKILL,2.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,4.303929948937459,6.90875477931522,9.666942095531727
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,2K/QHD (1440p),,,Wyze,1.0,0.9,4.1,No Badge,Organic,1,1,0,0.0,4.6149224774307696,6.90875477931522,8.793308627496552
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,3.048,,,,,,Fender,1.0,1.0,4.8,Amazon's,Organic,1,0,0,0.0,2.653241964607215,8.294299608857235,9.560151815893512
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,4096.0,,,,,Lenovo,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.0,3.7133281345162463,7.601402334583733,9.31533081916712
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Fujifilm,3.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,4.276527220481212,6.90875477931522,9.7672095342435
Networking & Smart Home,Premium,New,True,Current-Gen,,,,,,,,,Garmin,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.0,5.30325515557766,6.90875477931522,8.093156697722637
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,HP,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,5.567924568272286,6.55250788703459,5.429345628954441
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,16.0,,,,,,Targus,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.22,3.235142797332073,7.601402334583733,9.287671714912506
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,EPSON,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,3.854182005738296,7.601402334583733,7.115582126184454
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,ESR,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.0,4.663344750039164,6.90875477931522,7.344072850573066
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,EPSON,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,3.18179681662678,8.006700845440367,7.8709295967551425
Cameras & Photography,Premium,New,True,Current-Gen,,,,4.0,,4K/UHD (2160p),,,DJI,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,7.090876515946656,6.2166061010848646,8.6921543938039
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,4800.0,,FHD (1080p),,Wired,Epson,1.0,0.9,4.0,No Badge,Organic,1,0,0,0.15,4.875120984409557,6.90875477931522,8.557374981049069
Displays & Mounting,Mainstream,New,False,Current-Gen,,,32.0,1080.0,,FHD (1080p),,WiFi,TCL,1.0,0.95,4.2,No Badge,Organic,1,0,0,0.0,4.9486889658772695,7.601402334583733,7.509883061154913
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,1.8,,,FHD (1080p),,,Amazon Basics,1.0,0.95,4.7,Best Seller,Organic,1,0,0,0.1,2.1564025828159643,8.699681400989514,11.422738140904643
"Desktops, Workstations & Servers",Premium,New,True,Current-Gen,16.0,256.0,24.0,,,2K/QHD (1440p),M4,,Apple,1.0,1.0,4.7,No Badge,Organic,0,1,0,0.0,7.022770042060797,6.2166061010848646,5.886104031450156
Networking & Smart Home,Premium,New,True,Current-Gen,,,,19000.0,,,,WiFi 7,NETGEAR,1.0,1.0,4.4,No Badge,Organic,0,0,0,0.0,6.769699380486169,6.2166061010848646,7.151485463904735
Accessories & Consumables,Budget,New,False,Legacy,,0.686,,,,,,,Verbatim,50.0,1.0,4.6,Best Seller,Organic,1,0,0,0.37,2.9444389791664403,8.517393171418904,10.262280252445862
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Sony,1.0,0.9,4.2,No Badge,Organic,0,0,0,0.0,4.182050142641207,6.90875477931522,8.965590066907914
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Logitech,1.0,0.95,4.3,No Badge,Organic,0,0,0,0.0,3.811760583489752,6.90875477931522,8.87640491500694
Displays & Mounting,Premium,New,True,Current-Gen,,,57.0,240.0,,4K/UHD (2160p),,DisplayPort 2.1,Samsung,1.0,0.95,4.1,No Badge,Organic,0,0,0,0.0,7.5501300820853245,6.2166061010848646,5.84354441703136
PC Components (Core),Mainstream,New,False,Current-Gen,,2048.0,,14900.0,,,,,WD_BLACK,1.0,0.95,4.8,No Badge,Organic,1,0,0,0.0,5.442374419541463,6.2166061010848646,4.919980925828125
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,1.0,4.7,Amazon's,Organic,1,1,0,0.23,3.509453700432007,8.006700845440367,5.62040086571715
Smartphones & Wearables,Mainstream,New,True,Current-Gen,,,1.5,,,,,"Wi-Fi, Bluetooth, GPS",SAMSUNG,1.0,1.0,3.8,No Badge,Organic,1,0,0,0.0,5.236441962829949,6.90875477931522,5.673323267171493
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,5.332187251055652,6.68586094706836,5.66988092298052
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,ESR,2.0,1.0,4.5,No Badge,Organic,1,0,0,0.1,3.0440461338325417,8.006700845440367,10.735504973675503
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,LISEN,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.2,3.0440461338325417,8.517393171418904,9.494842393421331
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,6.6,,,,,,AINOPE,1.0,1.0,4.6,No Badge,Organic,1,1,0,0.3,2.39698576841553,8.699681400989514,9.950561959922055
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,2K/QHD (1440p),,Wireless,WYZE,1.0,0.95,4.0,No Badge,Organic,1,1,0,0.1,4.510639702141858,7.601402334583733,7.585281078639126
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Skullcandy,1.0,0.95,4.3,No Badge,Organic,1,0,0,0.21,3.76096753050819,8.006700845440367,8.625868208041894
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,32.0,1024.0,15.6,144.0,,FHD (1080p),"i5-12450H, RTX 3050",WiFi 6,HP,1.0,1.0,4.3,No Badge,Organic,0,0,0,0.0,6.363028103540465,6.2166061010848646,5.932245187448011
Displays & Mounting,Mainstream,New,False,Current-Gen,,,24.0,100.0,,FHD (1080p),,HDMI,AOC,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,4.5685062016165,6.90875477931522,8.068716192714781
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,EPSON,2.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,4.512506501124672,6.90875477931522,8.959183074206774
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Panasonic,5.0,0.95,4.3,No Badge,Organic,1,0,0,0.12,5.322961197460796,6.90875477931522,7.824445930877619
PC Components (Core),Premium,New,True,Current-Gen,8.0,,,,,,RTX 5060,PCIe 5.0,ASUS,1.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,5.700443573390687,6.2166061010848646,8.089482474360754
Accessories & Consumables,Mainstream,New,False,Legacy,,,3.33,,,,,,Avery,150.0,1.0,4.8,No Badge,Organic,1,0,0,0.21,2.8970163006148333,8.294299608857235,7.891704659330107
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,1.0,4.6,No Badge,Organic,0,1,0,0.0,3.889572876590554,7.601402334583733,8.23031079913502
Computer Accessories,Mainstream,New,False,Current-Gen,,,,,65.0,,,,Dell,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,3.236715742996532,7.601402334583733,5.860786223465865
"Desktops, Workstations & Servers",Mainstream,New,False,Current-Gen,8.0,128.0,,,,4K/UHD (2160p),Pentium Gold 8505,"10GbE, 2.5GbE",UGREEN,1.0,1.0,4.5,Best Seller,Organic,1,1,0,0.15,6.552493621597604,6.2166061010848646,5.365976015021851
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,300.0,,,,CyberPower,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,5.397936431576749,6.90875477931522,7.244941546337007
PC Components (Core),Mainstream,New,False,Current-Gen,,,152.0,,,,,,Cooler Master,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.13,3.433664571799657,8.006700845440367,9.837027185835858
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,USB,Shure,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.0,5.135798437050262,6.90875477931522,6.267200548541362
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,15.6,,,,,,Lenovo,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.25,3.0440461338325417,8.294299608857235,9.707351006708445
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Philips,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.0,5.008967236995559,6.90875477931522,9.579556347409229
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,ZAGG,1.0,1.0,4.2,No Badge,Organic,1,0,0,0.13,3.7133281345162463,7.601402334583733,10.209205987474007
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Casio,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,3.8918202981106265,7.601402334583733,8.03268487596762
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,4.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,6.333084227167393,6.398594934535208,6.856461984594587
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,"USB-C, USB-A, 3.5mm",Poly,1.0,0.95,4.3,No Badge,Organic,1,1,0,0.0,4.3943256902608985,6.90875477931522,7.813995675002791
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,12.0,,,,,,Amazon Basics,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.33,3.824284091120139,7.601402334583733,6.403574197934815
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,1000.0,,,,Wired,TP-Link,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.33,2.771963526845863,8.294299608857235,8.948585921534317
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth 5.3,UGREEN,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.37,2.39698576841553,8.699681400989514,7.769378609513984
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.25,5.040129369323958,6.90875477931522,7.190676034332207
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Amazon Basics,24.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,2.554899021608035,8.517393171418904,7.232733136177615
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,HP,1.0,0.95,4.0,No Badge,Sponsored,1,1,0,0.35,5.442374419541463,8.294299608857235,8.166500319155052
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Canon,1.0,0.95,4.8,No Badge,Organic,0,0,0,0.0,4.641309232603964,6.90875477931522,5.541263545158426
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,8000.0,,,,,Razer,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,5.30325515557766,0.0,2.6390573296152584
Accessories & Consumables,Budget,New,False,Current-Gen,,32.0,,120.0,,,,,SanDisk,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.18,2.4840729690394228,8.294299608857235,10.950701278118238
PC Components (Core),Mainstream,New,False,Current-Gen,,,,,,,,,ARCTIC,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,4.553771622902091,7.601402334583733,6.040254711277414
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,1200.0,,,,WiFi 5,NETGEAR,1.0,0.95,3.8,No Badge,Organic,0,0,0,0.0,2.934388643312939,7.601402334583733,11.68859997904239
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Logitech,1.0,0.9,4.6,No Badge,Organic,1,1,0,0.0,3.2499868198932536,8.006700845440367,7.383989457978509
Displays & Mounting,Mainstream,New,False,Current-Gen,,,22.0,,,,,HDMI x2,Sceptre,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,4.248066578757805,7.601402334583733,3.828641396489095
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth 5.4,UGREEN,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.29,2.7073833121145063,8.517393171418904,10.044379291233607
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,PopSockets,1.0,0.95,4.5,No Badge,Organic,1,1,0,0.0,3.687628672212284,7.601402334583733,10.149487885993263
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,15.0,,,,,,Carhartt,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.0,4.110709916308365,7.601402334583733,5.802118375377063
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Energizer,8.0,1.0,4.6,No Badge,Organic,1,0,0,0.21,3.4333418349887226,8.006700845440367,11.17241910219308
PC Components (Core),Premium,New,True,Cutting-Edge,32.0,,,,,,RTX 5090,PCIe 5.0,ASUS,1.0,1.0,4.5,No Badge,Organic,0,0,0,0.0,7.824441932468986,4.61512051684126,6.6052979209482015
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,180.0,,,USB-C,Dell,1.0,0.95,3.9,No Badge,Organic,1,0,0,0.08,5.043425116919247,6.2166061010848646,6.617402977974478
Cameras & Photography,Premium,New,True,Current-Gen,,,,,,4K/UHD (2160p),,,DJI,1.0,1.0,4.5,No Badge,Organic,0,0,0,0.0,6.07674734763644,6.2166061010848646,6.883462586413092
Cameras & Photography,Premium,New,True,Current-Gen,,,,5.3,,4K/UHD (2160p),,,GoPro,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.0,6.175846479868856,6.2166061010848646,3.1354942159291497
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,ESR,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.0,4.6150215020384655,6.90875477931522,8.408716715080153
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,BOYA,1.0,0.9,4.3,No Badge,Organic,0,1,0,0.32,4.085976312551584,7.601402334583733,6.723832440821209
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Maxell,4.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,1.6845453849209058,8.987321812850125,9.320807825002154
Displays & Mounting,Mainstream,New,False,Current-Gen,,,27.0,240.0,,2K/QHD (1440p),,,Acer,1.0,1.0,4.1,No Badge,Organic,1,0,0,0.28,5.707077041605631,6.2166061010848646,6.257667587882639
Networking & Smart Home,Budget,New,False,Current-Gen,,,0.0,,,,,Wired,Amazon Basics,1.0,0.9,4.6,Amazon's,Organic,1,0,0,0.22,2.784393767689544,8.006700845440367,7.870165946469845
Displays & Mounting,Mainstream,New,False,Current-Gen,,,24.0,120.0,,FHD (1080p),,,ViewSonic,1.0,1.0,4.5,No Badge,Organic,0,0,0,0.0,4.672361435528415,6.2166061010848646,5.968707559985366
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,100.0,4K/UHD (2160p),,USB-C,UGREEN,1.0,0.95,4.4,No Badge,Organic,0,1,0,0.3,3.0440461338325417,8.006700845440367,8.042056410058754
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,USB 2.0,LG,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,3.4008639927609177,8.006700845440367,9.617204500998056
PC Components (Core),Premium,New,True,Current-Gen,16.0,,,,,,RTX 5070 Ti,,ASUS,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,6.907755278982137,6.2166061010848646,6.428105272684596
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Shure,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.23,5.043425116919247,6.90875477931522,8.246958032568177
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,PowerA,1.0,1.0,4.7,Best Seller,Organic,0,0,0,0.18,2.771963526845863,8.517393171418904,10.447002994124777
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Belkin,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.0,3.1350593387750902,8.006700845440367,6.452048954437226
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Melissa & Doug,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.33,2.850128299695199,8.517393171418904,10.182255007598334
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,Beats,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,4.598548309679204,6.90875477931522,11.341579455889253
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,4K/UHD (2160p),,,Panasonic,1.0,0.9,4.3,No Badge,Organic,0,0,0,0.0,5.932218661897273,6.2166061010848646,7.518064181233078
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,WiFi 6,UGREEN,1.0,1.0,4.1,No Badge,Organic,1,0,0,0.08,2.63834278867739,8.517393171418904,7.519149957669823
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Wired,Logitech,1.0,0.9,4.2,No Badge,Organic,0,0,0,0.0,3.874321138244136,7.601402334583733,8.881141619321468
Cameras & Photography,Mainstream,New,False,Current-Gen,,,,,,,,,Fujifilm,40.0,0.95,4.7,No Badge,Organic,1,0,0,0.0,5.081093757744817,6.90875477931522,7.177782416195197
PC Components (Core),Mainstream,New,False,Current-Gen,,,,,,,Ryzen 5000,"Wi-Fi 6E, Bluetooth 5.2",MSI,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.32,4.990364557253896,6.90875477931522,6.8679744089702925
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Belkin,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.0,3.432372999130605,8.006700845440367,9.144414221860016
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,15.0,,,,,Anker,2.0,0.95,4.5,No Badge,Organic,1,1,0,0.31,4.007151350519723,7.601402334583733,7.671826797878781
Cameras & Photography,Premium,New,True,Current-Gen,,,,120.0,,4K/UHD (2160p),,,DJI,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.08,5.703782474656201,6.2166061010848646,8.476579508530941
Accessories & Consumables,Budget,New,False,Legacy,,128.0,,,,,,,SanDisk,2.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,2.7880929087757464,8.294299608857235,9.444067716830038
